subject,block,trial,temporal,perceptual,spatial,category,trialType,imageNameL,imageNameR,imageNameC,targetflanker,response,accuracy,RT,TimeInitialFix,TimeImagePresented,TimeButtonPress,BlockType,Run,TType
18,7,4,2,2,1,4,0,4_3_3_0.bmp,4_3_5_1.bmp,4_3_4_2.bmp,2,2,0,0.595795919,694.3812487,686.7184279,695.48145,7,3,0
18,7,5,2,2,1,4,0,4_3_3_0.bmp,4_3_5_1.bmp,4_3_3_0.bmp,1,2,1,0.715347321,696.4457197,686.7184279,697.6655183,7,3,0
18,7,6,2,2,1,4,0,4_3_3_0.bmp,4_3_5_1.bmp,4_3_4_1.bmp,2,1,1,0.386494432,698.5103175,686.7184279,699.4014531,7,3,0
18,7,7,2,2,1,4,0,4_3_3_0.bmp,4_3_5_1.bmp,4_3_3_0.bmp,1,2,1,0.569109157,700.5757742,686.7184279,701.649353,7,3,0
18,7,8,2,2,1,4,1,4_3_3_0.bmp,4_3_5_1.bmp,4_3_4_2.bmp,2,2,0,0.790361098,702.6424127,686.7184279,703.9373213,7,3,0
18,7,9,2,2,1,3,0,3_1_5_2.bmp,3_3_4_1.bmp,3_1_5_3.bmp,2,1,1,0.880450099,704.851521,705.3562223,710.2409167,7,3,1
18,7,10,2,2,1,3,0,3_1_5_2.bmp,3_3_4_1.bmp,3_5_5_0.bmp,2,1,1,0.831301931,710.961595,705.3562223,712.2969718,7,3,0
18,7,11,2,2,1,3,1,3_1_5_2.bmp,3_3_4_1.bmp,3_1_5_3.bmp,2,1,1,0.490583017,713.0381661,705.3562223,714.0328254,7,3,0
18,7,12,2,2,1,2,0,2_1_5_1.bmp,2_2_4_2.bmp,2_1_1_0.bmp,2,1,1,0.950812171,715.1645262,715.6692311,720.6247187,7,3,1
18,7,13,2,2,1,2,0,2_1_5_1.bmp,2_2_4_2.bmp,2_4_4_0.bmp,1,2,1,0.534861047,721.2410942,715.6692311,722.2805295,7,3,0
18,7,14,2,2,1,2,0,2_1_5_1.bmp,2_2_4_2.bmp,2_1_5_3.bmp,2,2,0,0.760881571,723.3109657,715.6692311,724.5764292,7,3,0
18,7,15,2,2,1,2,0,2_1_5_1.bmp,2_2_4_2.bmp,2_1_5_3.bmp,2,1,1,0.743875896,725.3753874,715.6692311,726.6244564,7,3,0
18,7,16,2,2,1,2,1,2_1_5_1.bmp,2_2_4_2.bmp,2_2_4_3.bmp,1,1,0,0.867404173,727.4442979,715.6692311,728.8163111,7,3,0
18,7,17,2,2,1,3,0,3_1_5_1.bmp,3_1_2_1.bmp,3_1_1_0.bmp,2,1,1,0.674789874,729.6564318,730.1613119,734.8401793,7,3,1
18,7,18,2,2,1,3,0,3_1_5_1.bmp,3_1_2_1.bmp,3_1_5_3.bmp,2,1,1,0.680311408,735.7675569,730.1613119,736.952051,7,3,0
18,7,19,2,2,1,3,0,3_1_5_1.bmp,3_1_2_1.bmp,3_1_2_3.bmp,1,2,1,0.860089801,737.8757593,730.1613119,739.2400285,7,3,0
18,7,20,2,2,1,3,1,3_1_5_1.bmp,3_1_2_1.bmp,3_1_5_3.bmp,2,1,1,0.747382552,740.0122777,730.1613119,741.2638777,7,3,0
18,7,21,2,2,1,1,0,1_1_4_1.bmp,1_1_2_2.bmp,1_1_4_3.bmp,2,1,1,0.564967031,742.1335513,742.6382478,747.2077316,7,3,1
18,7,22,2,2,1,1,0,1_1_4_1.bmp,1_1_2_2.bmp,1_2_2_0.bmp,1,2,1,0.958234708,748.2090542,742.6382478,749.6716708,7,3,0
18,7,23,2,2,1,1,0,1_1_4_1.bmp,1_1_2_2.bmp,1_1_2_3.bmp,1,2,1,0.506872397,750.2841593,742.6382478,751.295608,7,3,0
18,7,24,2,2,1,1,1,1_1_4_1.bmp,1_1_2_2.bmp,1_1_4_3.bmp,2,1,1,0.56691791,752.4001839,742.6382478,753.4715039,7,3,0
18,7,25,2,2,1,3,0,3_2_5_3.bmp,3_3_3_0.bmp,3_2_5_1.bmp,2,1,1,0.811657626,754.5986151,755.1032293,759.9192132,7,3,1
18,7,26,2,2,1,3,0,3_2_5_3.bmp,3_3_3_0.bmp,3_2_5_2.bmp,2,1,1,0.606456201,760.7125191,755.1032293,761.8231625,7,3,0
18,7,27,2,2,1,3,1,3_2_5_3.bmp,3_3_3_0.bmp,3_3_5_2.bmp,1,1,0,0.509179621,762.8177885,755.1032293,763.8311914,7,3,0
18,7,28,2,2,1,1,0,1_2_2_0.bmp,1_1_3_2.bmp,1_1_3_3.bmp,1,2,1,0.764939569,764.9885585,765.493252,770.2628165,7,3,1
18,7,29,2,2,1,1,0,1_2_2_0.bmp,1_1_3_2.bmp,1_3_3_0.bmp,1,2,1,0.872140908,771.0621959,765.493252,772.4387758,7,3,0
18,7,30,2,2,1,1,0,1_2_2_0.bmp,1_1_3_2.bmp,1_2_3_2.bmp,2,2,0,0.600750787,773.1334107,765.493252,774.2388555,7,3,0
18,8,1,1,1,1,3,0,3_1_1_0.bmp,3_5_5_0.bmp,3_1_5_1.bmp,2,1,1,0.628494863,791.3565306,791.8612583,796.4939542,1,3,0
18,8,2,1,1,1,3,0,3_1_1_0.bmp,3_5_5_0.bmp,3_1_5_1.bmp,1,1,0,0.578505109,797.5310647,791.8612583,798.613867,1,3,0
18,8,3,1,1,1,3,0,3_1_1_0.bmp,3_5_5_0.bmp,3_1_5_1.bmp,1,1,0,0.59609818,799.6087839,791.8612583,800.7098781,1,3,0
18,8,4,1,1,1,3,1,3_1_1_0.bmp,3_5_5_0.bmp,3_3_5_2.bmp,1,2,1,0.908567346,801.7530017,791.8612583,803.1657548,1,3,0
18,8,5,1,1,1,4,0,4_4_4_0.bmp,4_2_2_0.bmp,4_4_5_2.bmp,2,1,1,0.643248898,803.8850063,804.3897042,809.0375571,1,3,1
18,8,6,1,1,1,4,0,4_4_4_0.bmp,4_2_2_0.bmp,4_2_4_2.bmp,1,1,0,0.765632427,809.9592803,804.3897042,811.2294653,1,3,0
18,8,7,1,1,1,4,0,4_4_4_0.bmp,4_2_2_0.bmp,4_4_5_1.bmp,2,1,1,0.848878477,812.0678391,804.3897042,813.421305,1,3,0
18,8,8,1,1,1,4,1,4_4_4_0.bmp,4_2_2_0.bmp,4_2_4_1.bmp,1,1,0,0.802313053,814.1385197,804.3897042,815.445379,1,3,0
18,8,9,1,1,1,1,0,1_1_1_0.bmp,1_1_4_1.bmp,1_1_1_0.bmp,1,1,0,0.744117765,816.2158251,816.7205086,821.4690978,1,3,1
18,8,10,1,1,1,1,0,1_1_1_0.bmp,1_1_4_1.bmp,1_1_1_0.bmp,1,1,0,0.583491525,822.2851076,816.7205086,823.3730639,1,3,0
18,8,11,1,1,1,1,0,1_1_1_0.bmp,1_1_4_1.bmp,1_1_1_0.bmp,1,0,0,NaN,824.3955602,816.7205086,NaN,1,3,0
18,8,12,1,1,1,1,1,1_1_1_0.bmp,1_1_4_1.bmp,1_1_2_1.bmp,2,2,0,0.369547948,826.4667978,816.7205086,827.3409145,1,3,0
18,8,13,1,1,1,2,0,2_4_4_0.bmp,2_3_4_1.bmp,2_4_5_1.bmp,2,1,1,0.549070951,828.5544338,829.0590711,833.6127727,1,3,1
18,8,14,1,1,1,2,0,2_4_4_0.bmp,2_3_4_1.bmp,2_4_5_1.bmp,2,1,1,0.514412113,834.6256784,829.0590711,835.6445237,1,3,0
18,8,15,1,1,1,2,0,2_4_4_0.bmp,2_3_4_1.bmp,2_4_5_1.bmp,2,0,0,NaN,836.7273203,829.0590711,NaN,1,3,0
18,8,16,1,1,1,2,1,2_4_4_0.bmp,2_3_4_1.bmp,2_4_5_1.bmp,2,1,1,0.611630705,838.7922552,829.0590711,839.9084727,1,3,0
18,8,17,1,1,1,3,0,3_3_3_0.bmp,3_3_5_1.bmp,3_3_3_0.bmp,1,1,0,1.014537104,840.9046271,841.4093786,846.4282759,1,3,1
18,8,18,1,1,1,3,0,3_3_3_0.bmp,3_3_5_1.bmp,3_3_4_2.bmp,2,2,0,0.788467004,847.0153733,841.4093786,848.3080683,1,3,0
18,8,19,1,1,1,3,0,3_3_3_0.bmp,3_3_5_1.bmp,3_3_4_2.bmp,2,2,0,0.517481,849.1503223,841.4093786,850.1719965,1,3,0
18,8,20,1,1,1,3,1,3_3_3_0.bmp,3_3_5_1.bmp,3_3_3_0.bmp,1,1,0,0.633486687,851.2262089,841.4093786,852.3639164,1,3,0
18,8,21,1,1,1,4,0,4_2_3_3.bmp,4_3_4_2.bmp,4_4_4_0.bmp,1,2,1,0.66318555,853.3272403,853.8319674,858.4997356,1,3,1
18,8,22,1,1,1,4,0,4_2_3_3.bmp,4_3_4_2.bmp,4_2_3_2.bmp,2,1,1,0.639451999,859.4036587,853.8319674,860.5476777,1,3,0
18,8,23,1,1,1,4,0,4_2_3_3.bmp,4_3_4_2.bmp,4_2_3_1.bmp,2,2,0,0.697159341,861.5059359,853.8319674,862.7076733,1,3,0
18,8,24,1,1,1,4,1,4_2_3_3.bmp,4_3_4_2.bmp,4_2_3_2.bmp,2,1,1,0.834269864,863.5688114,853.8319674,864.9076383,1,3,0
18,8,25,1,1,1,1,0,1_1_3_3.bmp,1_3_4_2.bmp,1_1_3_2.bmp,2,2,0,0.901441662,865.6565755,866.1612716,871.0673791,1,3,1
18,8,26,1,1,1,1,0,1_1_3_3.bmp,1_3_4_2.bmp,1_1_3_2.bmp,2,2,0,0.62051227,871.7261723,866.1612716,872.8512758,1,3,0
18,8,27,1,1,1,1,0,1_1_3_3.bmp,1_3_4_2.bmp,1_1_3_2.bmp,2,2,0,0.898761869,873.848039,866.1612716,875.2512612,1,3,0
18,8,28,1,1,1,1,1,1_1_3_3.bmp,1_3_4_2.bmp,1_1_3_2.bmp,2,2,0,0.545917935,875.9126701,866.1612716,876.9631012,1,3,0
18,8,29,1,1,1,2,0,2_4_4_0.bmp,2_1_5_2.bmp,2_5_5_0.bmp,1,2,1,0.644722048,878.0008972,878.5056582,883.1549938,1,3,1
18,8,30,1,1,1,2,0,2_4_4_0.bmp,2_1_5_2.bmp,2_4_5_1.bmp,2,1,1,0.52895102,884.1054875,878.5056582,885.1389364,1,3,0
19,1,1,2,1,1,1,0,1_2_5_1.bmp,1_2_3_2.bmp,1_3_3_0.bmp,1,2,1,1.077871675,16.19308239,16.69997164,21.78485424,5,1,0
19,1,2,2,1,1,1,0,1_2_5_1.bmp,1_2_3_2.bmp,1_3_3_0.bmp,1,2,1,0.950436147,22.27337638,16.69997164,23.72853154,5,1,0
19,1,3,2,1,1,1,1,1_2_5_1.bmp,1_2_3_2.bmp,1_2_2_0.bmp,2,1,1,0.852272618,24.34031281,16.69997164,25.69666357,5,1,0
19,1,4,2,1,1,2,0,2_2_3_2.bmp,2_5_5_0.bmp,2_4_5_2.bmp,1,1,0,1.405865336,26.41118167,26.9177347,32.32822171,5,1,1
19,1,5,2,1,1,2,0,2_2_3_2.bmp,2_5_5_0.bmp,2_4_5_1.bmp,1,0,0,NaN,32.48238464,26.9177347,NaN,5,1,0
19,1,6,2,1,1,2,0,2_2_3_2.bmp,2_5_5_0.bmp,2_3_3_0.bmp,2,2,0,0.597910843,34.54617437,26.9177347,35.64828894,5,1,0
19,1,7,2,1,1,2,1,2_2_3_2.bmp,2_5_5_0.bmp,2_1_5_1.bmp,1,2,1,0.84393636,36.61201052,26.9177347,37.96013649,5,1,0
19,1,8,2,1,1,3,0,3_2_3_1.bmp,3_1_2_2.bmp,3_1_2_3.bmp,1,1,0,1.110634115,38.82104312,39.32524896,44.43988911,5,1,1
19,1,9,2,1,1,3,1,3_2_3_1.bmp,3_1_2_2.bmp,3_2_2_0.bmp,2,1,1,0.56727656,44.88872801,39.32524896,45.95993999,5,1,0
19,1,10,2,1,1,4,0,4_1_5_2.bmp,4_2_5_3.bmp,4_5_5_0.bmp,2,1,1,0.848796298,46.98620589,47.4905268,52.34359293,5,1,1
19,1,11,2,1,1,4,0,4_1_5_2.bmp,4_2_5_3.bmp,4_5_5_0.bmp,2,1,1,0.548587658,53.05071491,47.4905268,54.10352614,5,1,0
19,1,12,2,1,1,4,0,4_1_5_2.bmp,4_2_5_3.bmp,4_1_5_3.bmp,2,1,1,0.59706625,55.11414439,47.4905268,56.21549009,5,1,0
19,1,13,2,1,1,4,0,4_1_5_2.bmp,4_2_5_3.bmp,4_2_5_1.bmp,1,2,1,0.502438833,57.17671575,47.4905268,58.18343914,5,1,0
19,1,14,2,1,1,4,1,4_1_5_2.bmp,4_2_5_3.bmp,4_5_5_0.bmp,2,1,1,0.878858204,59.23201357,47.4905268,60.61536576,5,1,0
19,1,15,2,1,1,1,0,1_3_3_0.bmp,1_3_5_1.bmp,1_3_5_3.bmp,1,1,0,0.80749479,61.30731602,61.8114876,66.62329309,5,1,1
19,1,16,2,1,1,1,0,1_3_3_0.bmp,1_3_5_1.bmp,1_3_3_0.bmp,1,1,0,0.677546217,67.36934084,61.8114876,68.551095,5,1,0
19,1,17,2,1,1,1,0,1_3_3_0.bmp,1_3_5_1.bmp,1_3_5_3.bmp,1,1,0,1.237891169,69.42500343,61.8114876,71.16707669,5,1,0
19,1,18,2,1,1,1,1,1_3_3_0.bmp,1_3_5_1.bmp,1_3_5_3.bmp,1,1,0,0.634370741,71.48441875,61.8114876,72.62294125,5,1,0
19,1,19,2,1,1,2,0,2_4_5_1.bmp,2_3_4_1.bmp,2_3_3_0.bmp,1,2,1,1.217011614,73.5608356,74.06512136,79.28675345,5,1,1
19,1,20,2,1,1,2,0,2_4_5_1.bmp,2_3_4_1.bmp,2_3_3_0.bmp,1,2,1,0.694523699,79.62407939,74.06512136,80.82278519,5,1,0
19,1,21,2,1,1,2,1,2_4_5_1.bmp,2_3_4_1.bmp,2_3_3_0.bmp,1,2,1,0.558013384,81.68019357,74.06512136,82.74264234,5,1,0
19,1,22,2,1,1,3,0,3_1_4_2.bmp,3_2_4_1.bmp,3_1_4_3.bmp,2,1,1,1.382700785,83.83545648,84.33968275,89.72645927,5,1,1
19,1,23,2,1,1,3,0,3_1_4_2.bmp,3_2_4_1.bmp,3_4_4_0.bmp,2,1,1,0.858125575,89.93227065,84.33968275,91.29445994,5,1,0
19,1,24,2,1,1,3,0,3_1_4_2.bmp,3_2_4_1.bmp,3_2_2_0.bmp,1,2,1,0.416797567,92.00557984,84.33968275,92.92630802,5,1,0
19,1,25,2,1,1,3,0,3_1_4_2.bmp,3_2_4_1.bmp,3_2_2_0.bmp,1,2,1,0.575506155,94.07069249,84.33968275,95.15026537,5,1,0
19,1,26,2,1,1,3,0,3_1_4_2.bmp,3_2_4_1.bmp,3_4_4_0.bmp,2,1,1,0.782035928,96.14428171,84.33968275,97.43025036,5,1,0
19,1,27,2,1,1,3,0,3_1_4_2.bmp,3_2_4_1.bmp,3_2_4_3.bmp,1,1,0,0.563281947,98.26692791,84.33968275,99.33419966,5,1,0
19,1,28,2,1,1,3,1,3_1_4_2.bmp,3_2_4_1.bmp,3_1_4_3.bmp,2,1,1,0.43744787,100.4165764,84.33968275,101.3580451,5,1,0
19,1,29,2,1,1,4,0,4_4_5_2.bmp,4_3_4_3.bmp,4_3_4_2.bmp,1,2,1,0.812521783,102.5408286,103.045057,107.8619306,5,1,1
19,1,30,2,1,1,4,0,4_4_5_2.bmp,4_3_4_3.bmp,4_3_4_1.bmp,1,2,1,0.717002601,108.6085246,103.045057,109.8297811,5,1,0
19,2,1,1,1,2,2,0,2_1_3_3.bmp,2_5_5_0.bmp,2_2_5_2.bmp,1,1,0,0.695823488,126.7921683,127.2965998,131.9970221,2,1,0
19,2,2,1,1,2,2,0,2_1_3_3.bmp,2_5_5_0.bmp,2_1_3_1.bmp,2,2,0,0.457824755,132.8590483,127.2965998,133.8209782,2,1,0
19,2,3,1,1,2,2,0,2_1_3_3.bmp,2_5_5_0.bmp,2_4_5_1.bmp,1,1,0,0.676337166,134.9524889,127.2965998,136.1329427,2,1,0
19,2,4,1,1,2,2,1,2_1_3_3.bmp,2_5_5_0.bmp,2_3_5_1.bmp,1,1,0,0.856806256,137.0118766,127.2965998,138.3728637,2,1,0
19,2,5,1,1,2,3,0,3_2_3_1.bmp,3_5_5_0.bmp,3_2_3_3.bmp,2,1,1,0.802589183,139.1657784,139.6700642,144.4767339,2,1,1
19,2,6,1,1,2,3,0,3_2_3_1.bmp,3_5_5_0.bmp,3_2_3_3.bmp,2,1,1,0.505738482,145.2349692,139.6700642,146.2447104,2,1,0
19,2,7,1,1,2,3,0,3_2_3_1.bmp,3_5_5_0.bmp,3_2_3_3.bmp,2,1,1,0.504332631,147.3322999,139.6700642,148.3406139,2,1,0
19,2,8,1,1,2,3,1,3_2_3_1.bmp,3_5_5_0.bmp,3_2_3_3.bmp,2,1,1,0.674878434,149.4017971,139.6700642,150.5805524,2,1,0
19,2,9,1,1,2,4,0,4_3_3_0.bmp,4_1_1_0.bmp,4_1_4_2.bmp,1,2,1,1.154821238,151.5648948,152.0691935,157.2282353,2,1,1
19,2,10,1,1,2,4,0,4_3_3_0.bmp,4_1_1_0.bmp,4_1_2_2.bmp,1,2,1,0.904655084,157.6433932,152.0691935,159.0522917,2,1,0
19,2,11,1,1,2,4,0,4_3_3_0.bmp,4_1_1_0.bmp,4_3_4_2.bmp,2,1,1,0.989902747,159.7422569,152.0691935,161.2361849,2,1,0
19,2,12,1,1,2,4,1,4_3_3_0.bmp,4_1_1_0.bmp,4_3_4_2.bmp,2,1,1,0.492976451,161.7990588,152.0691935,162.7961632,2,1,0
19,2,13,1,1,2,1,0,1_2_3_1.bmp,1_4_4_0.bmp,1_2_2_0.bmp,2,1,1,0.765435823,163.8740106,164.3783003,169.147892,2,1,1
19,2,14,1,1,2,1,0,1_2_3_1.bmp,1_4_4_0.bmp,1_4_5_1.bmp,1,2,1,0.634561533,169.9371065,164.3783003,171.0757868,2,1,0
19,2,15,1,1,2,1,0,1_2_3_1.bmp,1_4_4_0.bmp,1_4_5_2.bmp,1,2,1,0.57254302,172.039314,164.3783003,173.1158546,2,1,0
19,2,16,1,1,2,1,1,1_2_3_1.bmp,1_4_4_0.bmp,1_2_2_0.bmp,2,1,1,0.46736826,174.0961625,164.3783003,175.0676693,2,1,0
19,2,17,1,1,2,2,0,2_1_2_1.bmp,2_4_4_0.bmp,2_1_1_0.bmp,2,1,1,1.126585226,176.1683822,176.6726893,181.8035116,2,1,1
19,2,18,1,1,2,2,0,2_1_2_1.bmp,2_4_4_0.bmp,2_4_5_2.bmp,1,2,1,0.581020494,182.2382313,176.6726893,183.3234237,2,1,0
19,2,19,1,1,2,2,0,2_1_2_1.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,2,1,1.337295597,184.3298896,176.6726893,186.171303,2,1,0
19,2,20,1,1,2,2,1,2_1_2_1.bmp,2_4_4_0.bmp,2_1_2_3.bmp,2,2,0,1.08947994,186.3938857,176.6726893,187.9874243,2,1,0
19,2,21,1,1,2,3,0,3_3_5_2.bmp,3_3_3_0.bmp,3_5_5_0.bmp,2,2,0,0.967746539,188.5671522,189.0713238,194.0430201,2,1,1
19,2,22,1,1,2,3,0,3_3_5_2.bmp,3_3_3_0.bmp,3_3_4_1.bmp,1,2,1,0.834157294,194.7050936,189.0713238,196.0429847,2,1,0
19,2,23,1,1,2,3,0,3_3_5_2.bmp,3_3_3_0.bmp,3_3_5_2.bmp,1,2,1,1.211111785,196.8160393,189.0713238,198.5310044,2,1,0
19,2,24,1,1,2,3,1,3_3_5_2.bmp,3_3_3_0.bmp,3_5_5_0.bmp,2,1,1,0.742627617,198.8843236,189.0713238,200.1308364,2,1,0
19,2,25,1,1,2,4,0,4_1_2_1.bmp,4_4_4_0.bmp,4_1_2_3.bmp,2,1,1,0.828478604,201.0336365,201.5378988,206.3706301,2,1,1
19,2,26,1,1,2,4,0,4_1_2_1.bmp,4_4_4_0.bmp,4_1_2_3.bmp,2,2,0,0.522511652,207.1279845,201.5378988,208.1545833,2,1,0
19,2,27,1,1,2,4,0,4_1_2_1.bmp,4_4_4_0.bmp,4_1_2_3.bmp,2,2,0,0.533176173,209.1811484,201.5378988,210.2185232,2,1,0
19,2,28,1,1,2,4,1,4_1_2_1.bmp,4_4_4_0.bmp,4_4_5_1.bmp,1,2,1,0.594035812,211.2323747,201.5378988,212.3304646,2,1,0
19,2,29,1,1,2,1,0,1_2_4_1.bmp,1_4_5_3.bmp,1_4_5_2.bmp,1,2,1,0.7309854,213.2988196,213.803057,218.538253,2,1,1
19,2,30,1,1,2,1,0,1_2_4_1.bmp,1_4_5_3.bmp,1_4_5_1.bmp,1,2,1,0.534292682,219.3956635,213.803057,220.434162,2,1,0
19,3,1,1,2,1,2,0,2_1_1_0.bmp,2_4_5_2.bmp,2_5_5_0.bmp,1,1,0,1.136491687,237.5485786,238.0528368,243.1934544,3,1,0
19,3,2,1,2,1,2,0,2_1_1_0.bmp,2_4_5_2.bmp,2_5_5_0.bmp,1,1,0,0.764025465,243.6452095,238.0528368,244.9134718,3,1,0
19,3,3,1,2,1,2,0,2_1_1_0.bmp,2_4_5_2.bmp,2_4_5_3.bmp,1,2,1,0.862053186,245.7072148,238.0528368,247.0734074,3,1,0
19,3,4,1,2,1,2,1,2_1_1_0.bmp,2_4_5_2.bmp,2_5_5_0.bmp,1,1,0,0.868592995,247.7646675,238.0528368,249.1373273,3,1,0
19,3,5,1,2,1,4,0,4_1_5_2.bmp,4_5_5_0.bmp,4_5_5_0.bmp,2,2,0,0.829827368,249.838703,250.3430088,255.1770643,3,1,1
19,3,6,1,2,1,4,0,4_1_5_2.bmp,4_5_5_0.bmp,4_3_5_2.bmp,1,1,0,1.006895853,255.9380548,250.3430088,257.4490273,3,1,0
19,3,7,1,2,1,4,0,4_1_5_2.bmp,4_5_5_0.bmp,4_1_5_1.bmp,1,1,0,0.801232907,257.999738,250.3430088,259.30504,3,1,0
19,3,8,1,2,1,4,1,4_1_5_2.bmp,4_5_5_0.bmp,4_1_5_3.bmp,2,2,0,0.537741059,260.0627192,250.3430088,261.1048713,3,1,0
19,3,9,1,2,1,3,0,3_2_3_2.bmp,3_3_5_3.bmp,3_3_3_0.bmp,2,1,1,0.895062303,262.213422,262.7177042,267.6167485,3,1,1
19,3,10,1,2,1,3,0,3_2_3_2.bmp,3_3_5_3.bmp,3_3_5_2.bmp,1,2,1,0.949225895,268.3476864,262.7177042,269.8006759,3,1,0
19,3,11,1,2,1,3,0,3_2_3_2.bmp,3_3_5_3.bmp,3_2_3_3.bmp,2,1,1,0.780176983,270.4605139,262.7177042,271.7446347,3,1,0
19,3,12,1,2,1,3,1,3_2_3_2.bmp,3_3_5_3.bmp,3_3_5_1.bmp,1,1,0,0.608205197,272.5924377,262.7177042,273.704532,3,1,0
19,3,13,1,2,1,4,0,4_1_4_3.bmp,4_2_4_2.bmp,4_1_4_2.bmp,2,1,1,0.570113502,274.6657571,275.1700428,279.7443874,3,1,1
19,3,14,1,2,1,4,0,4_1_4_3.bmp,4_2_4_2.bmp,4_4_4_0.bmp,1,1,0,0.56993593,280.7662564,275.1700428,281.8402128,3,1,0
19,3,15,1,2,1,4,0,4_1_4_3.bmp,4_2_4_2.bmp,4_1_4_2.bmp,2,1,1,0.441626065,282.8223877,275.1700428,283.7681454,3,1,0
19,3,16,1,2,1,4,1,4_1_4_3.bmp,4_2_4_2.bmp,4_2_4_3.bmp,1,1,0,0.563340837,284.8847481,275.1700428,285.9521416,3,1,0
19,3,17,1,2,1,3,0,3_2_5_2.bmp,3_1_1_0.bmp,3_1_4_1.bmp,1,2,1,0.925418961,287.0063154,287.5106128,292.4398518,3,1,1
19,3,18,1,2,1,3,0,3_2_5_2.bmp,3_1_1_0.bmp,3_1_5_1.bmp,1,2,1,0.633085975,293.1028168,287.5106128,294.2397988,3,1,0
19,3,19,1,2,1,3,0,3_2_5_2.bmp,3_1_1_0.bmp,3_5_5_0.bmp,2,1,1,0.911118576,295.2009737,287.5106128,296.6158291,3,1,0
19,3,20,1,2,1,3,1,3_2_5_2.bmp,3_1_1_0.bmp,3_1_2_2.bmp,1,1,0,1.002603785,297.2932049,287.5106128,298.799684,3,1,0
19,3,21,1,2,1,1,0,1_1_1_0.bmp,1_1_3_1.bmp,1_1_3_3.bmp,1,0,0,NaN,299.3822074,299.8864136,NaN,3,1,1
19,3,22,1,2,1,1,0,1_1_1_0.bmp,1_1_3_1.bmp,1_1_3_3.bmp,1,2,1,0.548398669,305.4429886,299.8864136,306.4955018,3,1,0
19,3,23,1,2,1,1,0,1_1_1_0.bmp,1_1_3_1.bmp,1_1_1_0.bmp,1,1,0,0.900173425,307.4991314,299.8864136,308.9033292,3,1,0
19,3,24,1,2,1,1,1,1_1_1_0.bmp,1_1_3_1.bmp,1_1_3_3.bmp,1,2,1,0.627563523,309.5556037,299.8864136,310.6873136,3,1,0
19,3,25,1,2,1,3,0,3_3_3_0.bmp,3_2_3_1.bmp,3_2_3_3.bmp,1,1,0,1.118613426,311.7003217,312.2046342,317.3272013,3,1,1
19,3,26,1,2,1,3,0,3_3_3_0.bmp,3_2_3_1.bmp,3_2_2_0.bmp,1,2,1,0.738062731,317.7970352,312.2046342,319.0390036,3,1,0
19,3,27,1,2,1,3,0,3_3_3_0.bmp,3_2_3_1.bmp,3_3_5_2.bmp,2,2,0,0.776261991,319.8868051,312.2046342,321.1670412,3,1,0
19,3,28,1,2,1,3,1,3_3_3_0.bmp,3_2_3_1.bmp,3_2_3_3.bmp,1,1,0,0.696809898,321.9583683,312.2046342,323.1590223,3,1,0
19,3,29,1,2,1,2,0,2_2_2_0.bmp,2_5_5_0.bmp,2_2_5_1.bmp,2,2,0,0.73487966,324.0834299,324.5877631,329.3267852,3,1,1
19,3,30,1,2,1,2,0,2_2_2_0.bmp,2_5_5_0.bmp,2_3_5_2.bmp,1,1,0,0.521496398,330.1490789,324.5877631,331.1746507,3,1,0
19,4,1,2,2,1,1,0,1_1_4_2.bmp,1_4_5_1.bmp,1_4_5_3.bmp,1,1,0,1.033774388,348.3438841,348.8481722,353.8860461,7,1,0
19,4,2,2,2,1,1,0,1_1_4_2.bmp,1_4_5_1.bmp,1_1_4_3.bmp,2,2,0,0.635328306,354.4103121,348.8481722,355.5499394,7,1,0
19,4,3,2,2,1,1,1,1_1_4_2.bmp,1_4_5_1.bmp,1_4_4_0.bmp,1,2,1,0.662435792,356.4712187,348.8481722,357.6378044,7,1,0
19,4,4,2,2,1,2,0,2_3_4_1.bmp,2_4_4_0.bmp,2_4_5_2.bmp,1,1,0,0.576022946,358.5530876,359.0574723,363.6376956,7,1,1
19,4,5,2,2,1,2,0,2_3_4_1.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,2,1,0.478487978,364.6549087,359.0574723,365.6375244,7,1,0
19,4,6,2,2,1,2,1,2_3_4_1.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,2,1,0.437873321,366.7109919,359.0574723,367.6534475,7,1,0
19,4,7,2,2,1,3,0,3_1_2_2.bmp,3_5_5_0.bmp,3_2_2_0.bmp,2,1,1,0.630930176,368.8345103,369.3386227,373.9733129,7,1,1
19,4,8,2,2,1,3,0,3_1_2_2.bmp,3_5_5_0.bmp,3_1_5_2.bmp,1,2,1,0.790538039,374.9668004,369.3386227,376.2611462,7,1,0
19,4,9,2,2,1,3,0,3_1_2_2.bmp,3_5_5_0.bmp,3_3_5_2.bmp,1,1,0,0.860050021,377.0812642,369.3386227,378.4451099,7,1,0
19,4,10,2,2,1,3,0,3_1_2_2.bmp,3_5_5_0.bmp,3_3_5_1.bmp,1,1,0,0.63158007,379.1816208,369.3386227,380.317047,7,1,0
19,4,11,2,2,1,3,0,3_1_2_2.bmp,3_5_5_0.bmp,3_1_2_3.bmp,2,2,0,1.234951169,381.2742008,369.3386227,383.0130075,7,1,0
